"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-20","6.04",,"0.00",,,,"75","58","  300","  310","15.0","18.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-21","5.82",,"0.00",,,,"75","60","  320","  320","18.1","21.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-22","5.82",,"0.00",,,,"77","55","  310","  230","17.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-23","5.82",,"0.00",,,,"75","57","  220","  220","15.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-24","6.04",,"0.00",,,,"78","58","  310","  240","15.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-25","8.50",,"0.00",,,,"79","54","  310",,"18.1",,,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-26","9.84",,"0.00",,,,"80","57","  310","  320","23.0","29.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-27","3.58",,"0.00",,,,"85","55","  300","  330","13.0","16.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-28","4.25",,"0.00",,,,"83","53","  320","  310","13.0","17.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-29","5.37",,"0.00",,,,"82","57","  310","  310","17.0","19.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-30","4.47",,"0.00",,,,"80","58","  300","  320","10.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-08-31","4.92",,"0.00",,,,"74","60","  210","  210","12.1","16.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-01","4.92",,"0.00",,,,"78","56","  310","  320","16.1","21.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-02","6.71",,"0.00",,,,"78","56","  310","  300","17.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-03","8.50",,"0.00",,,,"78","53","  310","  310","21.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-04","6.71",,"0.00",,,,"79","56","  310","  310","17.0","19.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-05","5.82",,"0.00",,,,"86","57","  310","  320","16.1","19.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-06","4.25",,"0.00",,,,"86","58","  300","  300","14.1","16.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-07","5.14",,"0.00",,,,"85","59","  300","  310","16.1","19.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-08","4.92",,"0.00",,,,"86","58","  210","  210","16.1","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-09","3.80",,"0.00",,,,"88","59","  290","  310","10.1","15.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-10","8.28",,"0.00",,,,"83","57","  310","  310","23.0","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-11","7.61",,"0.00",,,,"81","57","  310","  310","23.0","25.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-12","4.92",,"0.00",,,,"78","57","  310","  310","14.1","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-13","5.37",,"0.00",,,,"81","55","  300","  310","17.0","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-14","4.70",,"0.00",,,,"75","56","  320","  200","12.1","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-15","4.47",,"0.00",,,,"72","55","  310","  300","14.1","17.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-16","3.80",,"0.00",,,,"70","53","  310","  310","13.0","19.0",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-17","3.58",,"0.00",,,,"68","54","  210","  200","13.0","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-18","6.49",,"0.00",,,,"73","58","  310","  300","21.0","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-19","13.20",,"0.00",,,,"85","57","  320","  310","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-20","6.71",,"0.00",,,,"91","61","  300","  310","17.0","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-21","4.25",,"0.00",,,,"83","56","  300","  300","14.1","16.1",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-22","7.38",,"0.00",,,,"83","53","  310","  300","21.9","23.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-23","5.82",,"0.00",,,,"79","55","  310","  310","14.1","16.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-24","4.03",,"0.00",,,,"73","56","  310","  310","10.1","13.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-25","4.70",,"0.00",,,,"74","55","  310","  310","10.1","13.0","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-26","5.59",,"0.00",,,,"70","57","  300","  310","14.1","17.0",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-27","7.38",,"0.00",,,,"74","59","  310","  310","21.0","25.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-28","12.30",,"0.00",,,,"78","55","  320","  320","29.1","34.0","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-29","9.17",,"0.00",,,,"79","50","  320","  310","29.1","34.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-09-30","6.26",,"0.00",,,,"96","50","  310","  320","21.0","34.0",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-01","3.13",,"0.00",,,,"87","49","  310","  290","12.1","16.1","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-02","2.91",,"0.00",,,,"83","45","  310","  300","13.0","15.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-03","2.91",,"0.00",,,,"88","47","  300","  320","14.1","19.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-04","3.36",,"0.00",,,,"84","51","  150","  140","18.1","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-05","5.37",,"0.00",,,,"83","54","  310","  310","21.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-06","5.59",,"0.00",,,,"72","54","  300","  310","15.0","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-07","7.61",,"0.00",,,,"72","54","  310","  310","18.1","21.9",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-08","10.96",,"0.00",,,,"68","53","  310","  310","23.0","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-09","11.41",,"0.00",,,,"78","50","  320","  320","25.9","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-10","8.95",,"0.00",,,,"84","48","  310","  320","25.1","31.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-11","14.99",,"0.00",,,,"72","50","  300","  310","35.1","45.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-12","9.62",,"0.00",,,,"70","43","  310","  310","25.1","30.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-13","8.95",,"0.00",,,,"73","43","  320","  330","23.0","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-14","4.92",,"0.00",,,,"82","47","   30","   20","18.1","23.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-15","4.25",,"0.00",,,,"90","48","  310","  310","19.9","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-16","3.36",,"0.00",,,,"89","48","  240","  240","14.1","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-17","4.92",,"0.01",,,,"70","45","  160","  200","16.1","28.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-18","9.84",,"0.00",,,,"67","47","  310","  340","21.0","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-19","5.82",,"0.00",,,,"68","43","  220","  210","14.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-20","4.92",,"0.00",,,,"74","43","  300","  290","17.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-21","5.82",,"0.00",,,,"75","53","  300","  300","18.1","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-22","6.93",,"0.00",,,,"72","56","  310","  310","19.9","23.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-23","8.95",,"0.00",,,,"70","50","  320","  310","25.1","30.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-24","10.29",,"0.03",,,,"66","51","  150","  150","18.1","25.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-25","11.41",,"1.66",,,,"65","52","  160","  200","23.0","34.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-26","8.05",,"0.00",,,,"71","48","  310","  300","21.9","27.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-27","6.71",,"0.00",,,,"80","52","   30","  360","18.1","23.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-28","4.92",,"0.00",,,,"94","56","  310","  320","18.1","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-29","3.80",,"0.00",,,,"85","52","  300","  310","15.0","25.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-30","4.92",,"0.00",,,,"70","54","  300",,"16.1",,"    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-10-31","4.25",,"0.00",,,,"69","52","  320","  290","15.0","23.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-01","3.58",,"0.00",,,,"68","52","  220","  220","13.0","19.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-02","7.61",,"0.00",,,,"74","52","  300","  320","18.1","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-03","6.71",,"0.00",,,,"84","54","  320","  320","21.9","34.0","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-04","8.72",,"0.00",,,,"77","53","  310","  320","25.1","30.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-05","6.71",,"0.00",,,,"82","50","  310","  310","23.9","29.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-06","6.26",,"0.00",,,,"74","45","  310","  300","21.0","25.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-07","6.93",,"0.00",,,,"73","54","  330","  330","21.9","28.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-08","4.25",,"0.00",,,,"73","46","  210","  210","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-09","3.80",,"0.16",,,,"64","52","  140","  190","10.1","19.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-10","5.37",,"0.00",,,,"75","53","  340","  150","17.0","28.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-11","7.16",,"0.00",,,,"81","57","  320","  330","21.9","35.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-12","4.92",,"0.00",,,,"90","54","  340","  330","15.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-13","3.58",,"0.00",,,,"90","53","  330","  330","12.1","16.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-14","2.46",,"0.00",,,,"88","51","  320","  230","10.1","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-15","2.91",,"0.00",,,,"84","46","  310","  310","19.9","23.9","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-16","7.16",,"0.00",,,,"78","50","  320","  310","19.9","23.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-17","4.25",,"0.00",,,,"68","47","  140","  210","12.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-18","3.58",,"0.00",,,,"65","43","  310","  320","14.1","21.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-19","7.38",,"0.00",,,,"68","53","  310","  320","19.9","23.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-20","3.80",,"0.00",,,,"75","48","  320","  330","14.1","19.9","    1","    1",,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-21","3.13",,"0.00",,,,"85","49","  150","  130","15.0","19.0",,,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-22","2.91",,"0.00",,,,"85","45","  320","  310","14.1","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-23","7.83",,"0.00",,,,"79","44","  300","  310","21.9","25.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-24","4.92",,"0.00",,,,"75","45","   30","  360","15.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-25","2.91",,"0.00",,,,"78","38","  300","  320","15.0","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-26","4.47",,"0.00",,,,"78","38","  300","  300","18.1","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-27","2.46",,"0.00",,,,"82","42","  200","  110","8.9","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-28","2.01",,"0.00",,,,"82","43","  320","  310","15.0","17.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-29","4.03",,"0.00",,,,"85","41","  300","  300","19.9","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-11-30","4.47",,"0.00",,,,"89","45","  300","  320","14.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-01","2.01",,"0.00",,,,"88","45","  280","  290","14.1","16.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-02","1.79",,"0.00",,,,"67","40","  310","  200","8.9","14.1","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-03","3.80",,"0.00",,,,"59","49","  340","  310","12.1","14.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-04","6.26",,"0.00",,,,"64","45","  300","  320","18.1","23.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-05","8.05",,"0.00",,,,"76","45","  320","  320","19.9","21.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-06","6.71",,"0.00",,,,"69","44","  310","  310","21.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-07","2.68",,"0.00",,,,"67","50","  300","  230","10.1","11.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-08","5.82",,"0.00",,,,"65","43","  310","  300","21.0","23.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-09","8.50",,"0.05",,,,"60","43","  300","  320","25.1","31.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-10","5.14",,"0.00",,,,"65","42","  320","  330","14.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-11","3.13",,"0.00",,,,"65","35","  330","  340","13.0","16.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-12","3.36",,"0.00",,,,"63","33","  310","  330","13.0","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-13","15.43",,"1.78",,,,"58","47","  140","  130","28.0","36.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-14","8.95",,"0.64",,,,"58","39","  300","  190","23.9","32.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-15","2.91",,"0.00",,,,"58","34","  320","  220","12.1","16.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-16","6.26",,"0.05",,,,"59","45","  300","  300","18.1","19.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-17","3.80",,"0.00",,,,"62","38","  330","  330","17.0","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-18","3.13",,"0.00",,,,"65","34","  340","  340","31.1","32.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-19","1.34",,"0.00",,,,"58","32","  150","  160","10.1","13.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-20","2.24",,"0.00",,,,"56","42","  120","  120","12.1","13.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-21","2.68",,"0.00",,,,"64","37","  120","  140","8.9","11.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-22","4.25",,"0.40",,,,"60","43","  120","  120","16.1","19.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-23","10.29",,"1.49",,,,"59","57","  140","  140","21.9","33.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-24","6.49",,"0.34",,,,"60","47","  300","  310","21.9","28.0","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-25","6.93",,"0.63",,,,"57","46","  130","  170","19.9","27.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-26","3.13",,"0.01",,,,"57","40","  310","  270","16.1","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-27","6.26",,"0.37",,,,"56","39","  310","  270","21.0","27.1","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-28","4.03",,"0.00",,,,"56","40","  310","  310","14.1","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-29","4.92",,"0.43",,,,"56","46","  140","  130","18.1","23.9","    1",,,"    1"
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-30","3.58",,"0.00",,,,"62","42","  350","  350","14.1","17.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2021-12-31","7.38",,"0.00",,,,"58","39","  310","  320","17.0","21.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-01","4.70",,"0.00",,,,"61","37","  330","  320","16.1","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-02","2.46",,"0.00",,,,"63","34","  250","  230","10.1","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-03","4.70",,"0.00",,,,"58","35","  310","  310","16.1","19.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-04","8.50",,"0.00",,,,"67","40","  310","  300","21.0","25.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-05","5.14",,"0.00",,,,"68","48","  320","  320","17.0","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-06","6.71",,"0.00",,,,"73","47","  310","  310","19.9","21.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-07","4.92",,"0.00",,,,"61","48","  310","  310","15.0","19.9","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-08","4.70",,"0.00",,,,"65","42","   80","   70","17.0","21.0","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-09","2.01",,"0.00",,,,"69","37","  320","  310","8.9","11.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-10","2.01",,"0.00",,,,"74","41","  130","  250","10.1","15.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-11","4.25",,"0.00",,,,"77","44","  350","  360","17.0","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-12","2.01",,"0.00",,,,"75","39","  110","  110","8.1","8.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-13","2.91",,"0.00",,,,"70","48","  340","  330","12.1","13.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-14","2.91",,"0.00",,,,"72","41","  220","  210","12.1","14.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-15","2.46",,"0.00",,,,"63","47","  290","  140","8.9","13.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-16","2.91",,"0.00",,,,"69","52","  300","  330","10.1","12.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-17","2.01",,"0.00",,,,"65","47","  220","  210","8.9","12.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-18","7.61",,"0.01",,,,"65","51","  310","  300","21.9","25.1","    1",,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-19","2.68",,"0.00",,,,"72","46","  310","  310","16.1","19.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-20","2.91",,"0.00",,,,"77","42","  310","  310","15.0","19.9",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-21","6.71",,"0.00",,,,"72","42","   40","   30","23.9","29.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-22","4.47",,"0.00",,,,"72","40","  320","  320","18.1","23.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-23","4.92",,"0.00",,,,"73","36","  310","  340","17.0","21.0",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-24","7.38",,"0.00",,,,"68","38","  320","  320","21.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-25","4.92",,"0.00",,,,"72","39","  310","  300","21.9","25.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-26","3.80",,"0.00",,,,"67","36","  310","  340","14.1","17.0","    1","    1",,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-27","3.58",,"0.00",,,,"69","35","  290","  320","13.0","18.1",,,,
"USW00093206","SAN LUIS OBISPO MCCHESNEY FIELD, CA US","2022-01-28","3.58",,"0.00",,,,"75","35","  310","  310","17.0","19.9",,,,
